Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
480,37.326173%,74.333431%,109.285794%,133.825595%,160.033924%,188.489867%,224.576178%,242.813938%,268.519733%,301.842596%,297.873841%,332.158680%,374.828417%,389.636510%,386.902575%,402.697430%,420.032960%,453.343631%,443.054838%,462.205277%,470.203225%,511.001418%,503.707802%,516.883834%,540.117813%,542.008877%,572.562043%,531.744660%,557.271417%,574.642228%,591.424494%,591.014658%,616.612705%,621.008443%,595.610860%,640.992091%,637.946609%,641.957372%,655.856702%,647.433174%,677.019517%,698.077371%,701.700893%,707.200820%,695.866305%,702.172650%,738.713355%,689.614049%,738.447953%,731.078350%,747.227800%,720.590026%,730.409575%,740.075017%,731.890359%,774.598089%,767.766303%,780.829842%,764.816452%,780.391479%,786.514024%,749.035214%,788.616212%,769.352227%,796.800985%,767.570858%,775.890049%,780.298159%,815.099302%,813.890951%,768.079242%,810.356311%,789.152253%,592.434992%,789.416339%,767.266176%,838.542378%,814.161661%,824.808839%,814.762397%
504,39.246104%,74.461209%,112.177289%,136.373726%,155.689952%,185.254565%,222.565907%,248.743021%,272.930859%,294.519263%,312.410768%,324.464199%,357.435992%,382.783296%,397.420349%,389.558307%,434.062996%,420.326860%,445.341138%,461.586676%,418.331266%,473.783198%,504.370054%,485.506044%,510.041280%,528.817727%,541.395449%,534.501482%,562.590158%,569.735453%,571.522144%,586.384603%,595.197203%,575.713504%,568.170552%,546.728338%,610.012152%,634.244706%,638.362685%,666.946491%,640.112447%,666.562031%,665.339034%,676.746679%,692.251563%,646.102919%,666.988715%,676.068589%,685.320183%,711.290031%,688.151316%,718.093489%,727.364473%,696.525797%,703.641199%,731.190674%,722.182583%,723.851450%,757.525634%,740.849058%,779.131515%,750.090579%,746.674623%,759.465199%,767.475277%,742.829548%,752.519466%,744.350201%,748.200945%,740.802835%,742.311588%,741.756204%,748.857007%,748.886644%,782.465679%,761.425548%,776.124711%,757.114856%,760.530504%,770.922623%
528,39.353174%,77.030084%,110.738134%,146.007368%,170.732028%,206.591819%,231.313086%,242.937726%,268.984978%,292.993542%,343.135029%,357.027203%,337.588384%,400.384230%,394.596562%,425.765041%,435.370520%,434.763123%,461.756211%,480.190303%,497.490750%,494.548270%,520.745994%,538.520074%,536.120211%,544.235149%,575.947459%,576.218245%,582.052652%,576.301248%,588.960201%,598.349777%,612.345017%,630.205866%,650.372169%,642.814002%,657.386106%,674.304892%,686.856115%,704.144496%,706.552276%,678.183285%,686.504447%,704.296458%,710.720753%,681.889546%,724.807038%,733.896570%,731.329717%,706.032786%,700.532963%,757.497666%,744.527896%,762.074836%,742.449757%,722.951523%,747.709292%,763.623974%,715.527266%,742.435336%,786.736283%,775.604076%,770.709997%,787.820283%,786.645422%,791.770848%,805.245471%,780.952138%,783.226348%,793.293440%,782.939636%,811.136430%,824.497732%,784.023111%,771.483951%,770.110319%,775.497930%,797.810496%,809.078297%,761.396186%
552,40.644200%,80.338564%,110.774904%,148.623535%,172.155773%,207.643106%,227.480095%,261.284382%,280.000088%,326.394102%,332.972321%,363.753837%,371.249174%,389.915638%,402.369326%,431.478953%,434.016676%,469.877315%,449.812632%,497.599366%,508.198333%,513.038074%,538.268486%,551.816959%,551.931354%,595.996273%,592.720185%,584.944588%,624.044339%,609.462295%,650.961001%,631.469937%,636.813833%,638.819742%,660.852778%,679.067391%,673.710947%,684.567198%,712.692444%,701.087660%,727.529348%,718.915417%,724.667935%,726.209242%,670.811275%,722.969201%,743.978143%,756.263867%,751.627753%,770.550858%,750.791012%,728.367173%,792.013304%,773.715339%,761.043223%,821.188705%,792.048427%,816.625162%,804.792572%,806.022659%,826.338592%,819.474921%,814.528165%,802.661110%,792.258478%,814.351657%,811.414771%,805.399585%,829.082397%,829.204707%,822.714548%,826.679788%,848.501518%,783.174348%,854.406225%,841.723124%,800.952691%,822.713669%,838.464723%,814.071350%
576,42.589695%,84.089893%,118.160852%,163.853654%,189.938671%,230.743471%,245.896648%,285.852339%,305.744176%,328.657354%,339.143885%,379.258772%,411.275685%,429.623167%,432.926734%,440.595759%,470.800000%,489.155747%,478.307796%,463.457931%,524.782017%,527.284596%,546.889997%,583.323059%,583.059576%,633.874158%,575.757102%,629.976545%,631.657873%,642.359967%,641.954697%,673.011983%,664.152394%,669.657404%,684.085148%,696.354108%,707.908861%,711.910507%,689.028401%,682.100460%,738.954543%,748.291827%,703.929147%,786.153368%,770.222234%,775.996489%,767.388572%,794.424618%,808.324643%,809.097075%,798.102110%,820.745035%,812.615937%,778.462086%,812.318107%,813.005511%,826.781083%,841.674482%,827.844348%,854.768996%,852.023548%,810.293165%,844.130739%,861.367058%,836.589186%,840.402042%,848.220391%,857.666482%,854.102536%,863.698718%,852.980428%,855.144026%,895.872058%,876.586682%,869.605012%,868.838227%,859.478017%,873.477944%,881.399535%,851.867338%
600,44.874964%,88.020653%,122.634535%,151.504541%,185.469346%,220.870541%,246.381162%,266.447865%,317.717290%,329.176339%,345.183771%,374.407980%,377.651675%,409.733924%,446.058826%,448.551134%,442.681014%,470.139477%,504.955079%,505.052664%,522.000029%,498.543995%,541.386789%,573.729287%,599.372719%,583.079312%,616.381369%,603.008988%,606.582366%,599.746357%,653.595310%,643.928973%,652.573409%,668.734780%,683.664165%,633.931427%,644.425490%,692.601242%,696.495941%,698.581280%,697.033336%,726.876773%,728.829322%,693.235781%,715.057907%,751.888501%,751.488831%,744.019177%,756.513196%,774.953659%,762.911678%,760.022106%,773.428446%,775.659929%,762.064350%,788.066278%,794.372181%,758.010468%,789.535312%,773.180697%,804.063707%,805.419395%,794.812430%,799.768166%,786.499806%,769.963173%,783.958589%,796.840104%,811.781369%,817.407495%,803.501527%,798.096784%,816.548031%,774.193654%,826.642694%,829.424682%,781.884130%,796.916313%,792.807240%,807.916318%
624,45.252873%,90.690054%,128.129361%,167.445927%,194.771467%,204.240172%,257.338419%,283.116078%,306.766594%,339.266418%,357.280189%,350.218123%,397.792240%,409.323669%,447.121688%,434.864661%,482.737069%,470.499529%,514.343002%,511.173112%,515.314466%,541.391468%,552.183342%,582.893841%,600.513721%,612.801458%,619.580291%,604.553746%,636.303350%,623.538192%,673.318364%,663.596595%,678.609422%,684.025432%,702.289263%,704.171654%,731.277444%,714.859629%,705.039264%,743.276930%,739.128570%,741.978928%,729.384227%,766.227763%,770.381598%,763.262951%,710.600543%,728.822990%,756.271266%,758.504832%,833.907632%,768.552824%,778.792321%,773.138009%,789.856659%,791.860228%,822.120729%,828.172972%,828.377166%,812.166362%,837.335008%,555.466581%,800.320005%,811.518921%,837.669573%,849.485375%,799.332981%,832.276788%,822.670317%,824.278765%,828.856523%,799.174419%,797.564078%,829.436383%,794.969651%,804.654859%,805.275043%,870.034740%,835.180049%,824.351776%
648,45.739823%,92.787813%,132.356672%,181.250522%,203.842995%,238.540412%,275.659715%,281.607127%,335.659506%,367.777765%,386.280616%,390.731833%,404.265083%,457.051093%,460.787542%,464.593373%,502.219127%,509.134807%,537.609641%,531.522459%,549.269952%,577.353902%,571.621709%,589.542592%,601.564136%,596.576306%,629.165628%,644.190219%,654.989079%,664.811064%,661.075228%,672.846363%,652.958870%,668.157729%,689.285591%,705.870339%,704.627276%,704.761087%,746.604602%,707.941942%,742.451973%,737.872172%,753.845591%,782.482513%,778.328548%,792.011105%,822.301721%,777.529840%,783.790747%,775.951636%,786.826407%,808.153546%,801.381370%,849.479859%,819.905395%,830.014934%,863.020743%,859.631442%,834.408549%,847.964346%,810.902893%,850.953054%,828.655145%,830.187298%,781.949443%,832.417785%,847.649278%,844.227767%,860.107572%,870.807068%,827.791180%,866.904985%,867.838402%,853.501594%,814.631200%,873.642881%,861.397744%,838.735991%,870.513933%,844.371980%
672,47.519029%,92.105165%,137.051155%,174.185543%,205.873877%,240.403803%,279.980600%,301.246746%,331.202310%,353.751703%,369.835048%,405.085070%,428.150851%,444.215083%,473.824592%,487.149572%,508.863080%,542.475118%,515.792171%,577.410467%,591.054938%,583.251348%,605.921985%,599.042407%,628.061596%,633.547942%,638.882906%,674.432964%,665.303413%,689.190640%,669.498156%,667.280813%,722.150662%,713.286017%,684.613702%,738.376313%,761.246691%,749.013665%,762.068151%,726.533736%,787.958762%,802.631751%,817.447602%,784.691900%,790.381115%,769.240161%,834.727625%,883.055419%,844.123379%,833.130901%,843.528755%,824.271838%,828.150123%,857.835742%,875.011005%,858.853469%,851.028169%,861.885405%,888.346481%,872.728158%,849.309033%,868.606073%,849.984072%,832.121158%,886.771185%,888.553874%,907.456354%,868.449736%,882.473010%,888.999394%,909.232833%,856.124443%,921.226867%,873.687516%,865.392625%,895.733343%,867.932960%,879.441299%,881.894113%,887.788992%
696,49.996156%,94.493501%,136.978803%,182.741804%,228.638420%,240.898936%,267.280877%,317.676902%,328.808380%,352.875052%,391.330079%,406.870848%,431.587212%,442.801221%,479.211642%,506.384120%,499.009885%,508.214838%,531.185501%,556.995296%,568.447247%,564.902336%,598.472904%,607.035336%,605.553408%,613.565258%,656.918841%,645.569728%,640.838195%,655.612720%,702.824017%,718.998109%,681.474620%,696.489879%,715.876930%,695.670734%,704.613513%,715.188792%,728.464536%,745.117817%,713.546751%,743.293132%,739.280551%,767.866707%,770.387759%,801.244593%,784.811844%,767.809289%,763.095861%,775.867700%,788.983548%,803.957785%,790.989516%,810.850279%,807.939701%,863.906375%,832.897204%,848.867359%,849.817949%,827.713846%,829.242665%,822.456525%,814.070391%,815.798262%,857.778080%,764.985720%,870.723657%,878.242606%,875.106273%,907.136139%,862.264596%,843.317369%,889.655322%,812.053325%,861.085079%,877.000770%,851.791615%,656.712367%,845.688545%,839.949950%
720,50.184216%,99.213590%,145.680715%,187.150654%,238.134366%,249.277022%,277.925451%,320.930755%,329.095843%,370.859222%,391.507301%,406.686618%,453.578335%,467.801824%,499.910136%,499.591568%,521.771623%,555.103254%,544.992270%,587.860265%,584.308660%,574.725481%,635.915129%,632.684223%,635.804047%,657.486615%,678.084896%,675.281799%,684.450784%,684.789684%,679.160995%,696.722890%,679.162766%,709.944626%,708.497667%,732.338667%,757.878229%,772.885961%,777.565047%,768.074567%,756.556620%,778.994957%,761.599319%,782.422960%,791.562469%,803.822830%,795.645288%,819.834917%,815.754667%,799.328758%,819.354231%,824.175626%,814.524187%,871.211544%,797.567018%,835.104634%,842.500442%,813.879783%,867.022824%,863.640645%,867.939297%,880.968999%,891.038100%,864.047548%,845.308681%,808.233389%,902.435503%,852.963762%,846.828256%,896.589757%,876.036596%,926.801286%,647.594013%,869.923266%,864.725613%,868.885300%,932.510126%,851.064535%,861.859704%,870.011884%
744,50.412401%,101.617491%,142.525678%,189.436308%,218.362520%,267.223132%,278.225216%,293.388274%,347.027711%,365.587650%,393.501740%,400.716587%,463.741710%,457.356286%,501.562291%,531.842590%,517.004248%,514.942153%,551.051696%,563.340790%,583.213913%,596.447117%,621.615623%,653.571603%,644.195235%,668.619753%,641.962351%,689.768670%,697.036772%,706.822079%,731.699047%,714.140522%,706.872620%,777.057438%,759.091865%,748.418561%,803.844124%,776.421337%,805.240718%,790.476465%,814.281934%,824.897155%,815.952188%,820.926594%,847.358963%,834.457106%,835.208955%,835.326136%,860.656087%,812.280419%,820.910984%,851.090919%,825.652046%,882.354667%,865.553459%,861.347687%,872.324619%,908.583904%,882.534414%,880.937217%,925.720705%,911.935383%,909.238821%,881.757877%,926.783826%,903.154590%,928.664693%,908.625917%,890.635369%,892.707661%,920.998401%,912.775400%,936.937539%,943.024203%,884.464037%,900.419915%,883.952156%,897.734953%,910.835038%,869.495450%
768,57.271494%,110.126091%,152.967337%,192.907929%,237.234275%,263.572563%,298.269621%,310.190919%,388.206582%,390.267916%,420.823883%,445.146829%,459.647677%,465.793556%,504.181165%,530.612548%,549.060760%,575.623371%,603.375886%,604.389051%,597.344568%,624.629190%,647.659238%,655.063584%,681.718321%,668.395075%,698.011428%,703.074305%,706.106844%,712.435074%,698.854126%,759.160671%,752.620981%,765.853253%,768.756917%,809.149687%,817.362591%,796.958564%,762.109377%,757.375297%,824.842121%,850.236325%,837.144252%,840.294577%,862.922695%,856.078367%,859.540011%,875.694455%,869.887517%,896.658764%,900.766949%,858.413829%,901.163202%,894.450025%,904.699746%,894.032953%,943.868147%,945.107930%,918.825032%,909.714298%,926.163395%,950.183720%,933.756059%,960.486428%,968.799247%,922.980669%,929.845220%,931.700169%,955.286302%,940.645510%,960.028126%,932.407550%,975.209866%,944.310508%,944.250927%,959.950414%,919.151230%,923.246975%,921.919207%,922.743012%
792,55.950509%,106.073852%,149.086446%,186.031148%,233.327303%,281.651506%,287.612820%,331.220107%,341.047660%,379.803886%,428.159886%,432.028229%,458.129872%,497.737626%,512.526159%,523.445074%,532.774732%,523.746830%,539.110132%,593.215554%,585.646369%,606.307713%,641.697066%,650.139098%,661.325579%,682.532140%,658.098161%,674.289776%,632.920701%,709.691827%,710.487174%,706.666562%,708.211264%,736.038260%,766.491406%,786.579972%,763.468275%,762.260857%,751.363316%,775.341070%,817.771006%,782.256570%,786.229555%,817.385240%,807.075355%,796.673284%,798.685406%,841.229739%,831.396976%,858.168550%,826.336510%,609.672762%,876.194061%,852.159343%,846.078091%,865.985194%,851.484527%,863.218807%,905.326854%,862.299408%,886.869223%,889.628172%,858.491809%,867.314490%,869.234975%,893.726087%,876.478370%,908.279977%,865.518613%,598.053162%,897.217735%,905.102114%,897.830633%,891.675841%,877.513914%,899.047459%,905.461407%,882.693090%,896.110252%,887.387482%
816,57.797596%,102.364373%,161.056936%,203.959766%,239.273493%,257.632197%,313.439151%,331.607007%,374.936283%,409.890781%,438.272222%,455.087811%,477.224345%,504.671310%,506.268576%,522.060216%,553.771246%,572.766781%,592.622322%,626.547841%,607.978757%,629.024827%,639.702611%,667.107368%,666.474048%,686.899960%,669.296930%,717.819022%,713.446656%,752.237851%,710.736643%,721.063598%,774.293029%,756.054213%,766.611403%,766.446912%,774.102208%,797.625265%,824.940658%,840.667516%,801.121848%,812.649333%,823.554587%,856.967201%,840.173814%,850.397330%,852.138846%,870.877622%,832.992408%,839.487550%,879.058293%,889.820766%,888.352401%,878.042629%,886.055664%,900.740894%,892.038186%,899.171819%,912.987650%,923.585437%,899.939150%,905.086845%,896.170961%,908.643108%,897.129277%,899.396099%,922.480325%,918.800401%,944.026669%,927.543292%,915.193343%,928.434461%,946.921411%,914.043411%,919.269382%,876.941096%,942.588398%,899.493721%,914.988916%,935.736746%
840,58.926208%,105.095705%,164.193950%,206.077089%,236.577547%,301.624824%,328.674951%,331.514199%,381.343308%,400.999216%,439.822958%,478.678292%,466.145304%,513.620525%,525.503265%,539.113730%,546.596006%,580.329848%,602.781811%,620.828412%,664.228135%,663.830174%,662.970628%,673.608416%,690.586089%,716.094555%,692.280617%,717.643915%,750.548635%,767.499846%,743.850732%,740.524396%,750.951928%,794.670546%,785.228556%,814.088044%,811.253268%,814.388779%,822.320763%,832.413655%,807.737594%,828.845582%,849.549717%,878.215960%,858.602762%,869.505445%,835.259458%,864.595229%,916.353170%,893.066129%,905.564358%,928.240592%,896.052833%,933.715928%,927.546125%,929.989310%,908.223305%,931.910697%,953.453520%,919.886252%,924.769556%,917.947710%,920.648538%,935.381765%,939.382237%,954.464570%,921.990381%,945.215494%,954.191139%,934.891021%,924.485212%,952.353654%,972.834490%,943.556300%,974.403069%,949.479429%,940.254759%,925.348985%,935.700241%,924.407624%
864,51.778408%,116.893989%,164.546453%,184.113946%,255.494216%,300.614047%,352.101139%,379.523305%,375.329908%,413.823297%,445.511203%,446.344783%,479.565458%,523.124173%,529.443023%,557.125558%,594.343622%,562.084188%,604.435301%,608.734541%,638.105449%,673.177583%,669.004679%,697.288381%,699.472309%,721.408459%,715.668748%,747.803193%,749.294901%,815.123577%,757.301086%,776.408395%,758.835055%,787.979035%,802.040409%,825.610201%,854.086038%,821.320383%,842.014515%,825.647697%,867.068942%,854.194558%,895.784059%,865.700659%,903.451828%,909.348831%,890.658614%,918.930952%,917.845108%,961.854074%,933.078698%,944.203537%,929.607192%,934.374544%,945.040146%,895.583823%,969.757386%,963.226613%,967.592056%,944.936116%,976.318660%,982.555836%,969.418086%,959.713757%,996.341310%,963.101528%,949.328662%,931.920910%,947.103625%,998.557649%,1002.390050%,1026.007946%,982.042830%,972.524932%,969.047585%,965.878985%,988.985329%,998.473499%,976.765839%,958.516774%
888,65.687685%,108.539523%,166.365721%,215.234103%,248.225618%,289.271794%,336.141668%,363.225438%,398.795244%,444.081704%,423.869366%,448.765799%,510.308344%,518.131726%,524.534645%,534.759182%,581.768608%,533.258269%,600.737369%,617.667293%,622.739906%,677.176784%,663.696675%,689.544162%,708.540966%,726.572169%,706.970375%,718.200815%,722.634641%,717.375128%,763.980775%,759.686438%,805.188533%,797.071077%,784.056818%,775.216145%,798.614074%,799.186757%,821.906805%,843.779995%,805.984336%,834.427606%,859.647561%,850.680907%,856.233442%,847.824797%,888.136852%,863.423761%,877.975928%,881.232001%,900.508348%,866.968587%,879.931583%,904.431287%,907.422976%,914.926643%,902.661192%,918.412134%,893.582405%,934.861772%,927.946629%,953.297130%,915.355555%,929.755938%,950.509601%,921.445596%,932.681262%,914.782724%,905.658181%,928.088557%,973.496400%,913.744473%,938.696651%,938.563629%,968.377996%,956.605573%,903.913313%,933.621296%,918.216233%,879.378569%
912,61.597300%,121.413516%,165.315738%,211.920337%,230.938786%,295.562985%,330.442666%,355.469752%,407.656440%,452.121469%,448.056699%,475.831906%,505.283850%,505.770717%,549.968403%,579.493162%,572.322595%,605.248710%,642.808950%,637.412608%,641.465000%,658.325425%,670.409408%,664.930331%,692.714182%,718.502930%,719.861047%,762.357195%,750.326808%,736.459352%,776.189025%,770.318081%,781.444237%,794.347657%,803.225200%,815.045808%,793.328391%,785.726874%,805.751668%,830.404340%,833.137677%,865.074076%,874.793616%,844.686356%,882.061219%,894.304824%,873.049595%,881.195865%,888.675802%,899.572269%,898.483114%,921.627798%,925.099762%,917.988574%,919.138468%,924.217124%,948.745420%,948.838954%,933.728095%,945.345971%,942.462493%,945.379916%,956.350145%,990.192447%,940.487852%,974.925633%,969.492391%,956.261712%,971.586338%,984.797768%,961.222793%,954.315007%,955.708635%,926.437440%,964.350043%,978.942866%,915.944061%,933.146651%,938.891746%,954.467854%
936,65.682662%,121.284702%,169.345674%,227.484372%,261.683794%,306.050610%,345.878746%,435.530638%,394.795000%,432.382648%,454.898723%,498.094334%,516.413793%,536.691752%,558.660746%,554.146513%,586.218201%,637.158917%,643.030930%,650.319832%,696.918175%,679.140098%,675.806805%,692.945523%,724.710619%,720.721154%,755.621584%,736.693074%,777.362893%,766.625807%,783.750368%,806.759527%,827.081372%,807.841321%,854.804627%,874.160717%,835.327041%,845.376790%,838.671290%,814.157374%,846.790288%,840.173914%,879.165107%,836.407509%,890.138254%,847.536897%,878.478359%,889.538825%,903.430273%,907.431504%,876.065473%,868.197142%,926.652610%,940.564022%,913.947131%,901.475912%,931.441223%,943.510337%,971.545681%,917.501591%,947.030455%,944.123195%,950.443464%,870.957387%,918.602313%,925.470473%,901.958735%,943.789516%,990.788993%,980.962114%,952.370759%,954.125169%,976.605968%,927.292244%,964.654976%,907.969883%,908.939768%,970.674185%,910.509866%,908.442951%
960,63.885904%,126.438225%,181.046054%,226.262611%,276.495456%,310.133214%,352.723358%,377.412095%,395.255024%,440.780362%,499.922886%,516.847419%,535.595200%,537.230318%,548.500744%,588.435117%,621.203087%,622.249505%,652.075735%,664.627926%,701.562263%,661.133256%,709.298068%,736.648876%,764.795126%,694.386969%,765.422369%,792.465059%,809.818946%,792.886050%,779.888264%,820.109125%,817.542288%,822.296511%,816.171150%,821.202365%,844.360106%,849.602813%,881.911603%,882.671273%,829.695855%,886.780561%,888.744311%,862.422251%,902.025005%,885.467211%,928.207952%,868.752560%,930.864908%,891.560604%,904.587894%,910.128487%,941.523844%,947.472175%,937.591171%,958.156805%,931.196717%,928.137408%,953.610231%,999.898828%,921.134110%,944.013273%,902.619208%,1007.055504%,920.322698%,939.968371%,957.108474%,1001.707587%,957.955234%,992.779679%,683.304096%,1020.551622%,994.896661%,1033.856212%,992.599554%,952.085010%,981.748172%,984.659184%,1006.927585%,1004.504349%
984,73.020055%,116.351275%,168.576215%,236.472846%,269.021057%,323.252509%,324.615927%,383.354696%,401.098594%,427.247184%,483.042781%,496.891437%,517.990910%,575.282776%,554.705075%,597.894467%,572.435623%,634.013526%,633.708672%,631.214792%,664.441138%,674.952355%,699.921501%,706.801677%,726.893801%,725.288598%,753.850158%,732.931799%,764.876006%,743.899032%,769.189490%,800.467753%,810.564997%,806.038027%,790.519476%,823.612988%,818.067396%,833.070100%,834.803463%,859.460923%,849.443070%,891.901844%,887.281046%,874.151502%,870.205788%,885.958085%,913.797817%,932.716243%,915.553609%,904.270083%,913.186759%,924.013791%,924.720944%,923.883168%,914.278112%,937.596183%,953.631744%,954.551744%,950.730354%,972.459139%,954.802345%,948.251884%,919.973965%,927.425995%,944.259500%,958.443990%,942.362226%,971.711379%,960.917100%,956.561939%,954.162576%,974.888767%,978.140162%,941.377998%,945.591549%,938.376553%,953.522777%,944.082900%,947.152382%,946.421876%
1008,56.686213%,128.519433%,179.868261%,239.185142%,309.660028%,325.604127%,365.048519%,374.801196%,438.871573%,468.927860%,502.704144%,518.060659%,546.608351%,556.779908%,610.928375%,592.491396%,624.884761%,636.995651%,654.793716%,662.843099%,683.075755%,684.259157%,736.899558%,675.137308%,768.908960%,753.133037%,752.454743%,757.116292%,759.931345%,816.128593%,813.169141%,819.747149%,830.283223%,809.043072%,846.825959%,817.943512%,861.609833%,854.899369%,853.053554%,883.149561%,892.084589%,845.692748%,895.004106%,876.434188%,892.508337%,919.916296%,921.525914%,925.501982%,917.452207%,931.660469%,932.651000%,935.910953%,930.221094%,909.633863%,943.216062%,962.896981%,987.032592%,955.183645%,953.614907%,984.924176%,1017.961894%,933.272247%,954.330283%,1001.808282%,966.945270%,988.646840%,972.356490%,971.507633%,982.644609%,960.223317%,1010.979319%,970.072137%,1016.828035%,987.376731%,1010.226075%,959.314118%,983.690976%,974.310652%,1000.568071%,943.885300%
1032,72.263254%,123.722232%,186.206138%,241.727867%,291.966931%,326.176252%,366.687565%,384.147266%,433.354548%,450.808511%,457.243122%,522.140935%,527.003737%,558.733780%,585.007932%,625.943564%,633.037811%,648.860353%,658.191572%,690.626900%,686.955766%,730.459883%,717.937133%,777.577311%,727.055930%,638.755317%,714.716528%,778.253850%,773.561329%,795.545453%,767.576336%,766.902176%,827.909523%,827.203010%,831.053940%,850.604372%,841.378403%,861.456276%,836.989224%,883.435484%,851.009242%,866.366407%,914.587503%,899.600999%,930.520591%,880.240065%,898.775765%,894.661079%,894.162289%,940.846659%,961.894291%,912.865437%,930.555340%,890.048472%,990.744228%,934.194714%,946.568079%,928.305612%,946.437397%,909.788199%,958.531529%,943.692456%,990.659027%,969.786737%,929.704562%,988.046100%,660.046389%,1021.137625%,1006.778444%,984.951106%,981.511966%,986.212904%,976.000508%,976.027521%,1027.562535%,1001.341832%,1015.093786%,997.105888%,974.434092%,972.552536%
1056,71.664505%,133.172739%,180.829256%,249.718492%,296.911086%,333.184751%,371.586974%,425.055267%,449.029475%,493.745445%,464.757497%,564.876782%,539.102465%,585.270987%,612.086868%,636.080777%,667.959842%,689.452082%,626.297098%,691.192597%,738.765398%,746.473344%,765.785880%,763.833815%,780.203986%,778.587669%,763.216087%,817.327400%,802.163456%,834.609763%,818.229163%,829.685623%,855.381457%,836.798880%,880.503145%,892.827616%,879.957111%,882.272493%,905.273581%,927.424224%,937.662301%,910.747322%,943.278249%,974.626636%,937.879311%,985.704597%,967.123357%,957.881390%,967.231242%,972.278608%,962.545502%,1005.802794%,993.022276%,970.668132%,1004.904734%,994.000991%,1015.740293%,1032.325348%,1005.385902%,1007.047775%,1002.218062%,1015.756412%,1044.069717%,772.557499%,949.501534%,971.977557%,967.779703%,791.014299%,1008.713581%,1020.191396%,1032.521386%,1028.786172%,1004.936963%,1036.867324%,1026.064566%,1017.925929%,1042.632804%,1002.039510%,991.771055%,1001.595281%
1080,68.801723%,133.318803%,204.490386%,254.452552%,294.387974%,332.198956%,380.037207%,395.973241%,412.620860%,481.042426%,497.936072%,503.264631%,548.235559%,543.965301%,599.564899%,608.732866%,638.058717%,616.279424%,687.532017%,676.975559%,680.270323%,718.008987%,701.234204%,751.077290%,746.203076%,768.830600%,769.125836%,800.817137%,817.707366%,794.977411%,797.838443%,818.224949%,810.625673%,833.660135%,822.119193%,862.852676%,893.258127%,866.490019%,874.161710%,869.006564%,909.699941%,919.628200%,920.618863%,891.529650%,961.431316%,924.700696%,912.582648%,943.903254%,925.040016%,735.120588%,914.931762%,939.423514%,917.626274%,916.381378%,943.378083%,952.095740%,894.776383%,934.379737%,972.971464%,971.963817%,913.724494%,929.416090%,979.162420%,941.094878%,941.881165%,938.856563%,964.200589%,945.610725%,923.793362%,953.207263%,985.122948%,927.538047%,952.696537%,952.211808%,903.945502%,958.929178%,935.039308%,960.855548%,952.264359%,924.540810%
1104,60.404019%,139.238186%,194.316129%,244.573817%,317.551916%,339.384333%,407.549091%,416.707889%,335.090541%,493.450550%,507.358075%,531.431424%,542.137432%,575.241924%,590.307909%,616.548201%,642.050195%,636.878743%,685.991274%,695.410826%,707.295587%,725.840298%,761.900475%,765.784670%,759.190420%,776.012360%,806.798942%,648.000751%,793.515939%,793.950978%,815.238224%,832.476952%,836.316238%,811.581923%,815.705740%,831.695930%,810.644446%,827.757663%,887.567858%,865.001715%,830.539611%,843.143770%,920.487504%,927.008389%,886.198798%,913.863986%,913.822030%,910.399489%,917.362874%,915.406756%,933.452217%,921.832886%,958.429481%,964.650926%,932.086563%,929.987942%,987.271517%,945.064448%,936.015676%,919.009890%,992.909020%,951.685681%,991.678070%,918.845088%,977.559910%,924.411233%,959.711767%,927.023860%,927.795270%,949.120121%,1003.746711%,967.493823%,844.540577%,1001.211650%,1000.141834%,1013.640532%,1027.754797%,1008.034675%,981.770452%,962.934924%
1128,73.306255%,141.500711%,199.543468%,252.987254%,296.831853%,327.131965%,380.139104%,406.256452%,426.190463%,492.316925%,500.323842%,538.800048%,591.160894%,584.413377%,624.250946%,653.711349%,636.755621%,667.113820%,685.451286%,712.068707%,732.371818%,739.587398%,768.472564%,773.435648%,764.361153%,814.580047%,811.664208%,796.491361%,822.875794%,828.649028%,844.386876%,879.330791%,865.330896%,882.421586%,868.758416%,897.564372%,907.886425%,908.862190%,933.919948%,917.444367%,925.318561%,954.628402%,934.970682%,948.015857%,958.317988%,950.640892%,949.404751%,971.452024%,1014.969577%,968.619555%,987.317800%,977.288362%,996.608535%,996.389388%,988.098698%,1020.516209%,991.662929%,989.429376%,1003.088162%,1033.887435%,1002.964793%,1029.130939%,1017.886949%,1011.919427%,1042.206489%,1044.019231%,1024.655662%,1011.161060%,1021.513990%,1007.653452%,1017.814320%,1032.125549%,980.831137%,1029.585556%,1051.435150%,948.763071%,1048.742875%,1019.568336%,1042.519485%,985.483412%
