Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
480,36.053291%,72.082684%,93.880310%,134.166707%,167.697947%,195.874333%,212.459782%,236.215250%,259.267612%,279.721681%,315.173312%,315.706718%,315.859657%,344.053954%,398.235079%,392.045665%,419.998842%,438.587029%,419.311098%,485.920255%,485.332336%,477.252409%,490.676889%,498.275452%,542.269483%,559.241769%,524.987278%,551.678136%,564.832984%,554.298853%,572.664747%,581.687357%,570.909498%,625.642989%,616.695871%,542.853293%,660.599278%,603.951793%,596.037461%,663.775792%,631.073263%,707.366870%,679.004080%,633.489634%,677.354701%,654.720992%,666.034233%,756.008213%,709.661314%,687.649374%,693.396026%,728.852558%,738.582134%,729.988389%,817.742139%,768.141283%,787.076243%,755.744399%,694.918032%,763.822053%,759.503675%,765.217601%,807.698544%,809.927177%,747.682028%,798.981570%,790.791618%,795.254724%,813.910603%,832.059680%,825.327417%,820.063192%,850.725962%,852.720201%,825.553016%,858.487869%,837.114837%,865.516995%,863.048547%,884.605202%
504,32.254613%,72.603149%,98.981524%,128.348693%,162.301281%,168.915177%,206.999262%,228.435860%,260.611841%,250.986348%,262.965844%,329.361591%,336.996678%,331.386844%,355.345346%,373.469089%,424.366365%,418.416561%,427.997230%,442.330642%,440.784343%,467.564197%,495.604354%,488.298932%,527.845935%,541.054773%,554.243381%,538.682977%,572.928272%,582.229509%,592.202679%,611.053572%,588.527548%,627.715660%,634.096326%,653.159302%,676.475364%,625.917669%,602.984813%,659.118861%,689.661538%,708.007410%,660.032435%,647.459241%,696.847116%,708.994722%,701.003232%,796.676399%,697.350715%,784.055592%,708.242609%,773.045502%,759.202494%,773.629107%,729.694813%,720.362507%,782.367423%,781.984064%,756.276494%,756.085798%,778.013661%,746.496793%,792.213098%,824.155562%,819.363112%,798.351019%,817.123218%,823.306385%,859.278969%,851.131681%,852.142024%,824.102904%,806.239856%,907.218313%,846.519819%,879.084688%,876.811214%,877.318704%,873.939481%,925.698530%
528,36.009770%,74.059139%,114.887519%,145.867214%,145.972285%,198.821010%,217.074481%,240.573776%,281.456535%,287.345717%,268.507513%,339.407737%,372.729969%,353.959815%,405.060216%,385.793611%,415.065997%,422.597799%,436.055568%,441.930714%,480.854766%,481.208458%,492.559164%,501.822259%,528.464058%,579.832648%,566.102674%,526.231164%,564.310947%,588.677812%,596.094820%,613.608584%,616.945794%,603.101522%,652.199267%,681.758994%,662.435879%,636.131658%,651.723232%,678.332022%,674.181513%,680.532433%,700.394867%,697.480604%,700.024928%,714.641458%,737.490948%,763.568087%,700.009174%,764.497559%,770.953087%,738.001745%,780.705718%,761.268414%,764.566245%,813.690155%,792.626736%,789.052902%,763.112377%,802.467022%,782.939887%,821.913520%,851.056277%,810.861031%,855.899035%,835.386867%,844.358917%,824.550761%,851.482596%,841.465992%,834.119598%,852.180982%,849.586489%,886.769827%,841.221723%,738.499868%,884.542073%,929.239093%,888.419574%,891.759939%
552,38.515358%,78.553886%,113.640774%,154.105869%,180.480628%,215.946710%,221.179956%,260.280482%,278.739853%,313.975733%,327.850016%,340.319089%,330.551293%,400.630197%,419.985615%,424.562761%,470.251637%,475.522060%,482.319680%,484.442921%,537.351183%,550.420278%,520.024333%,539.422260%,541.838330%,576.690968%,551.929571%,570.900568%,598.382197%,558.198327%,626.469331%,636.967158%,628.955980%,623.779668%,652.513431%,686.228387%,682.200821%,661.792033%,673.918993%,689.966984%,691.028544%,703.457585%,708.391769%,696.471921%,696.239869%,734.891838%,736.612211%,804.373302%,749.610758%,770.386187%,737.361619%,780.097545%,767.696920%,740.343951%,761.968851%,783.678436%,834.959310%,825.378833%,790.262606%,797.527442%,815.188860%,838.694571%,791.046532%,816.482091%,822.036089%,849.909929%,844.140847%,740.255220%,857.935811%,859.774522%,894.802182%,888.046328%,901.224175%,895.601969%,879.455717%,891.541929%,918.073995%,909.017855%,905.741057%,945.907773%
576,40.932257%,83.646083%,118.547421%,156.414068%,192.638516%,224.039382%,259.512690%,279.229891%,287.486542%,332.639582%,350.614737%,366.443325%,366.958483%,422.992756%,419.406024%,439.245077%,456.526775%,483.675147%,502.559017%,517.544919%,499.107866%,550.594633%,529.116735%,572.783871%,577.573889%,582.194034%,569.915297%,566.378985%,594.397830%,632.621792%,666.694086%,647.049192%,650.547438%,672.941634%,689.414724%,633.748851%,708.654201%,675.873186%,653.918027%,711.647008%,704.547907%,723.671867%,729.638983%,695.015328%,776.781770%,780.955263%,745.333407%,756.764964%,713.126690%,779.576384%,806.486505%,800.003339%,793.527312%,781.122680%,799.649302%,796.418788%,818.871813%,851.673393%,751.663917%,824.036791%,828.734828%,843.269293%,884.482617%,866.353389%,863.133650%,853.401876%,885.443668%,896.768096%,904.763692%,869.517750%,886.987499%,901.061890%,922.988434%,910.918405%,897.721360%,906.739465%,926.496443%,924.580290%,915.033908%,947.951725%
600,44.433413%,88.480894%,118.683479%,156.676580%,190.649155%,217.584388%,245.082843%,277.987918%,298.320265%,320.393951%,341.935831%,379.937048%,385.549911%,380.763780%,431.527585%,439.434214%,465.183562%,439.057855%,484.750394%,512.185411%,509.628529%,546.876644%,548.359748%,543.749054%,567.717792%,601.065048%,564.217570%,611.126110%,621.035399%,637.844264%,647.906374%,618.646389%,627.107245%,305.984306%,675.197736%,685.183744%,763.933191%,655.548135%,696.231558%,730.301820%,715.312685%,716.312430%,699.246358%,732.107752%,772.692821%,786.802353%,797.646836%,781.314577%,775.891929%,775.007932%,791.691124%,816.438512%,835.488216%,811.679956%,831.703006%,841.656683%,816.510919%,860.123863%,825.418939%,844.835385%,859.536242%,867.760078%,884.056237%,913.021478%,813.714214%,866.925974%,860.942754%,906.089821%,774.809339%,860.191517%,884.235352%,892.180353%,902.103637%,913.539275%,872.150596%,885.397002%,829.220720%,920.987897%,943.493492%,964.275053%
624,45.155706%,80.300766%,117.465618%,165.087383%,199.435592%,227.950085%,243.592190%,276.691203%,328.475078%,314.190991%,312.435146%,392.879776%,419.449366%,422.474644%,438.651154%,465.410134%,483.199695%,477.403069%,505.510736%,526.636616%,552.565675%,567.350203%,552.434910%,574.587530%,594.648167%,594.718342%,570.245305%,638.097067%,651.335381%,657.878336%,639.426321%,717.129690%,629.102522%,645.132538%,697.473023%,694.347430%,725.243788%,696.545724%,744.213960%,720.519497%,752.540101%,737.902433%,756.157145%,731.206994%,797.084913%,798.989746%,791.837751%,826.220224%,757.898210%,803.456375%,780.511134%,825.459490%,835.312520%,820.938550%,817.603215%,852.079988%,851.706770%,829.242560%,834.694336%,855.704653%,848.022056%,893.253605%,884.515785%,898.864929%,880.017208%,863.075768%,899.660574%,930.866811%,950.625391%,864.430419%,915.244406%,933.162390%,962.327389%,960.951774%,893.245369%,945.132459%,925.878047%,930.438060%,952.867843%,992.871413%
648,37.271837%,91.432754%,134.164022%,175.873481%,207.941821%,223.401333%,256.605308%,311.769150%,343.895488%,350.085618%,360.404858%,394.754470%,414.057031%,425.414620%,454.413969%,470.545187%,480.644819%,485.917906%,515.951775%,563.379325%,544.130235%,551.623233%,585.607535%,582.795401%,617.491666%,641.302741%,653.387231%,627.925142%,666.058954%,674.218496%,673.943778%,700.332592%,645.798567%,668.387984%,661.457561%,731.991048%,726.322434%,720.312306%,742.536737%,723.735531%,724.307631%,743.354266%,723.201674%,762.560976%,768.218610%,794.951380%,782.291617%,833.607517%,828.505142%,819.808237%,819.490740%,823.782043%,869.775253%,808.060806%,831.218657%,822.604596%,862.023898%,860.579013%,830.931169%,889.980159%,852.070145%,920.219670%,940.968179%,909.637010%,867.405261%,934.391728%,892.038753%,929.810286%,914.817242%,917.561419%,896.744051%,941.110469%,953.813490%,980.702806%,914.412178%,909.012044%,958.515431%,936.198834%,956.992014%,982.035123%
672,49.667893%,94.134436%,137.670536%,178.333041%,199.508373%,232.483530%,269.590357%,311.786886%,326.756645%,334.883373%,367.800364%,381.126803%,410.442535%,441.086688%,443.778862%,483.010561%,480.853616%,499.704203%,511.219397%,500.805361%,551.772507%,553.237607%,574.658776%,603.519760%,624.265898%,641.148578%,615.758252%,650.001336%,648.319569%,704.509634%,685.246957%,682.752349%,669.955557%,709.080065%,695.084084%,713.332905%,723.328693%,694.626339%,738.482347%,731.614741%,739.957667%,759.198367%,766.837006%,766.213981%,805.133257%,802.572786%,804.555941%,821.425019%,782.666875%,804.309549%,778.768326%,856.142879%,844.969677%,809.060630%,803.982662%,860.817911%,863.883185%,856.270612%,860.048777%,874.284059%,872.758919%,893.802286%,922.729559%,941.568611%,904.518711%,861.969614%,945.122259%,887.370431%,927.644671%,856.645185%,959.759065%,896.031371%,960.084988%,946.249385%,888.116486%,890.683489%,963.073538%,978.136705%,987.684726%,1015.008864%
696,51.298972%,95.922786%,139.127103%,178.531814%,228.001542%,240.414400%,258.127005%,290.715907%,328.677501%,364.757621%,395.365200%,409.042386%,436.914619%,409.904770%,464.175839%,455.855005%,514.519196%,540.820628%,530.727988%,571.407130%,553.536278%,557.203339%,591.299771%,594.989328%,590.487300%,621.084317%,630.895624%,620.638950%,656.196186%,702.050800%,696.243369%,761.784235%,689.489515%,715.435617%,744.917644%,723.659563%,782.933192%,655.059204%,764.387576%,792.386902%,820.635963%,789.290762%,776.559435%,794.931255%,824.643702%,841.534779%,841.823709%,843.193707%,842.257343%,810.032297%,826.890510%,836.120235%,877.026946%,821.240340%,842.419149%,873.970543%,912.422126%,904.385279%,904.618238%,895.690005%,937.888995%,922.041585%,942.423853%,963.182010%,917.054281%,930.552705%,923.092912%,946.354020%,964.996182%,922.865326%,930.695823%,948.420262%,947.201924%,959.455388%,922.371612%,956.923728%,952.725892%,999.589598%,1003.643545%,986.721492%
720,52.143272%,91.305382%,142.893764%,179.413315%,226.667467%,263.540429%,296.307184%,326.740440%,334.827078%,360.539965%,375.393951%,425.320475%,433.705735%,491.818276%,497.525867%,513.348431%,499.793443%,534.740155%,575.032092%,557.121418%,607.790519%,556.602865%,603.912405%,621.324140%,657.200770%,656.173341%,646.063324%,662.868980%,720.965301%,690.694757%,698.598724%,709.639028%,723.146647%,707.782458%,724.138256%,762.525701%,785.045929%,748.498655%,751.741030%,777.304988%,749.554857%,825.430648%,771.973118%,778.055334%,833.690152%,846.370032%,824.773676%,848.121737%,823.884747%,848.972132%,848.244329%,849.776558%,869.489524%,852.066483%,871.639524%,878.025477%,923.805951%,894.593158%,868.711101%,893.099412%,911.622959%,904.590919%,940.993579%,952.563832%,911.691873%,932.552404%,924.914369%,960.589332%,973.187245%,917.890542%,937.314540%,972.451658%,908.017182%,999.732470%,968.238092%,976.828604%,974.382690%,973.616853%,985.593594%,1010.751989%
744,51.775853%,96.578204%,154.199055%,204.883165%,226.197936%,252.752381%,284.634760%,335.938451%,364.720781%,384.874192%,396.914263%,421.833629%,465.690209%,476.495419%,508.323853%,508.826672%,514.553729%,553.008344%,564.864368%,572.333317%,596.600769%,604.056115%,637.240746%,630.353884%,622.365638%,651.109317%,653.628154%,673.492785%,723.611771%,692.355676%,719.332585%,778.588649%,701.991054%,713.329927%,787.212148%,765.985342%,812.001153%,708.882620%,775.945256%,733.084204%,851.063941%,813.541120%,759.607562%,805.741208%,837.751194%,827.681901%,830.937530%,800.951231%,859.452002%,827.876142%,854.871670%,896.301825%,926.973910%,878.390582%,859.232754%,899.046517%,864.632464%,896.462940%,893.677631%,901.250064%,930.661225%,941.890387%,967.584646%,988.706404%,898.975356%,973.673094%,955.221879%,936.202855%,976.193737%,936.476293%,986.120459%,975.814774%,904.764818%,974.230308%,964.668529%,963.494380%,996.461565%,971.265403%,990.605002%,1036.267231%
768,52.459016%,100.058373%,153.956747%,185.780262%,225.099264%,278.336636%,298.143492%,294.161080%,339.561900%,363.478514%,390.852974%,453.564931%,462.161042%,469.828200%,474.014335%,485.695449%,513.593967%,543.688915%,563.259723%,579.801949%,634.702353%,626.267593%,635.610030%,674.085727%,619.119704%,686.480263%,686.441211%,691.002571%,693.590721%,710.718495%,744.872170%,723.837601%,733.776053%,739.859171%,747.510374%,792.937968%,723.369650%,761.668008%,757.304291%,794.359228%,787.007859%,822.291260%,795.384553%,782.255750%,823.678677%,816.789288%,832.646203%,889.901097%,834.945684%,881.078116%,873.225552%,881.574200%,879.535737%,823.474826%,836.401872%,908.627317%,920.875719%,941.011040%,900.843385%,909.973945%,920.479392%,937.710038%,946.747849%,969.390228%,936.412561%,931.578075%,939.577394%,984.954723%,962.140632%,885.855227%,969.931040%,974.290197%,959.032654%,1047.229508%,962.323611%,969.900024%,1004.538960%,1005.389947%,1048.157374%,1041.148860%
792,54.597597%,108.613516%,150.539636%,194.494540%,233.244738%,258.765942%,311.062017%,360.841397%,364.094337%,388.628656%,406.702960%,435.551227%,462.984119%,486.587060%,477.377738%,538.548503%,506.624899%,560.302338%,566.334046%,586.879105%,597.488238%,607.234631%,617.272472%,661.635603%,663.995211%,666.064058%,667.520551%,664.781518%,586.606498%,698.060347%,706.585432%,732.762188%,724.051441%,706.735859%,753.447696%,769.608858%,787.897807%,736.933042%,759.631511%,766.128065%,804.210266%,817.964280%,787.057013%,791.515562%,801.033741%,846.274388%,864.592578%,863.312355%,824.483219%,830.054497%,870.691403%,908.190691%,934.025584%,881.031184%,894.502776%,820.475822%,916.468653%,976.659890%,910.685941%,925.757211%,946.602726%,953.799111%,970.213138%,954.479514%,924.671721%,960.147268%,956.877759%,988.608492%,992.898483%,948.132060%,981.927300%,999.900134%,992.832319%,1014.099586%,975.655827%,1003.751410%,1029.410516%,1022.062555%,1050.148716%,1034.503212%
816,58.756686%,110.786717%,165.850410%,197.321701%,239.574469%,267.613988%,314.741226%,353.511127%,374.660276%,398.882420%,430.989365%,470.037798%,451.931007%,505.321825%,516.708634%,529.306238%,564.650213%,555.699435%,576.431375%,604.815279%,602.702838%,616.407279%,622.833258%,678.794470%,681.509259%,680.000681%,725.213397%,710.645427%,692.112276%,735.595745%,759.838406%,766.645511%,726.289645%,771.231534%,790.027664%,796.899151%,832.795710%,811.714302%,786.847094%,801.607544%,831.908830%,834.226832%,738.015350%,814.565688%,838.252549%,857.653437%,829.886669%,886.527411%,840.229612%,843.585646%,905.450245%,916.270653%,916.874130%,913.308295%,904.079993%,939.560609%,919.760195%,946.778351%,894.385836%,911.272866%,970.530508%,932.546853%,976.715045%,981.053943%,962.493883%,979.165368%,959.740500%,1005.457884%,1019.720593%,985.782164%,992.681861%,1006.636750%,988.872066%,1015.758869%,1015.045573%,1036.530628%,980.997367%,976.009084%,1011.048591%,1061.779979%
840,55.885754%,116.381207%,155.092731%,218.560907%,251.712379%,276.117103%,323.426784%,354.483694%,377.450191%,414.844424%,437.897830%,443.969436%,463.684577%,498.805740%,534.769997%,559.746001%,541.966175%,592.338131%,623.741681%,634.864775%,618.801489%,651.940243%,661.548611%,658.444278%,720.704102%,711.080000%,705.672331%,748.612465%,722.386790%,757.337766%,738.556280%,737.388659%,765.651670%,781.902589%,790.148674%,784.194551%,829.999695%,772.613315%,779.798813%,838.982897%,844.184569%,862.721214%,811.235482%,832.146324%,830.339234%,828.680378%,884.947415%,902.257532%,874.331305%,923.300931%,912.043167%,960.038573%,930.836254%,893.943654%,920.547802%,916.654602%,934.508442%,932.797941%,890.634681%,915.987613%,964.718819%,988.903643%,945.551132%,958.362041%,958.260126%,948.164617%,824.246380%,988.415251%,994.038886%,994.058551%,998.471410%,1009.013612%,1046.726739%,1033.889412%,992.265766%,1016.783007%,1043.801107%,1021.546418%,1027.620768%,1071.639077%
864,59.937468%,117.908330%,170.094435%,221.171725%,250.538266%,285.276378%,323.008982%,321.638322%,408.751714%,429.174656%,448.114952%,466.276154%,477.380401%,522.668557%,560.190188%,550.417587%,578.476247%,606.314312%,603.421955%,637.351377%,678.477140%,670.880331%,692.108204%,706.110892%,668.099943%,709.873250%,738.359463%,746.994125%,772.430004%,762.316332%,770.758431%,787.614998%,812.450008%,801.425978%,795.264965%,810.316860%,830.627067%,817.785852%,819.183196%,842.789202%,840.896497%,876.975353%,834.382748%,812.217256%,889.250070%,902.802571%,905.805262%,904.084154%,845.252299%,929.486851%,901.413637%,928.220263%,933.976064%,895.011930%,906.218452%,935.309381%,932.057715%,965.140163%,922.309710%,926.986046%,940.815383%,992.664074%,965.951483%,1028.927150%,987.771578%,973.022131%,998.642539%,881.000248%,1020.984178%,970.283148%,987.880646%,1033.073805%,995.976230%,1007.629054%,998.543911%,1005.780521%,1009.699446%,1024.650381%,1060.805165%,1038.425948%
888,52.685225%,103.886608%,141.731694%,208.908439%,263.363379%,282.966354%,337.774170%,340.698361%,382.213182%,398.784532%,419.210038%,447.957689%,465.163544%,532.171847%,509.995549%,543.452302%,581.897553%,567.785020%,517.916502%,608.211042%,661.055731%,644.917762%,653.077539%,675.854339%,690.590078%,694.638225%,723.916971%,710.758076%,722.657137%,757.857174%,717.709203%,754.676674%,759.912471%,792.626879%,785.566511%,789.082940%,814.651756%,788.481595%,814.650902%,836.342459%,841.736871%,871.701326%,812.263646%,854.445711%,839.797518%,889.337026%,923.113131%,911.904240%,869.465496%,897.516621%,907.745409%,928.548671%,903.202804%,894.362238%,888.031661%,915.421787%,962.349977%,944.691139%,945.087969%,914.934455%,954.737733%,971.653542%,998.478613%,985.267637%,989.873046%,1000.144519%,977.087076%,954.983938%,982.652635%,984.931677%,1001.276450%,1018.550145%,1000.069303%,1050.267820%,1015.159878%,1025.728759%,1016.332026%,1063.279826%,1067.180592%,1066.542557%
912,63.236927%,116.206679%,167.420168%,208.465146%,245.318633%,292.446827%,346.921612%,357.461565%,397.971174%,375.976973%,457.138951%,480.893931%,499.222334%,537.586914%,531.360638%,583.733995%,558.367242%,594.571728%,618.074892%,643.686375%,659.461021%,663.506463%,665.259302%,658.352075%,676.389770%,701.430971%,736.530204%,719.850049%,754.272346%,764.817287%,770.241743%,802.205212%,787.633524%,780.174527%,813.454362%,800.851905%,795.293822%,796.213471%,802.602201%,810.818977%,888.383852%,889.107790%,886.982548%,851.317903%,874.078935%,895.276514%,907.927006%,933.469495%,900.731947%,904.917886%,922.801785%,928.867542%,923.939576%,892.988467%,933.134163%,958.521594%,943.522122%,947.916643%,928.603084%,921.155300%,969.620519%,952.405090%,982.475302%,975.903322%,963.997222%,992.467779%,1008.020928%,1011.937295%,995.261661%,990.215654%,1004.380091%,1008.010120%,1013.499165%,974.269303%,989.905904%,1011.859439%,1048.852964%,1057.648986%,1080.421871%,1084.968572%
936,60.884051%,124.219339%,169.045722%,212.068512%,254.900551%,300.597643%,356.828126%,361.572645%,408.590359%,393.659935%,475.091791%,511.247694%,515.558233%,541.408601%,572.788346%,577.461004%,590.367673%,630.547587%,624.121984%,681.038964%,655.205119%,702.700267%,690.009848%,708.623275%,739.174288%,738.046520%,739.521741%,734.451635%,770.220428%,793.611961%,774.538088%,790.550484%,801.761511%,802.698710%,805.474324%,799.981304%,860.383115%,853.151196%,857.569970%,852.450222%,855.826595%,900.706577%,877.485552%,873.449421%,881.684413%,910.105880%,924.620224%,926.912665%,943.878648%,912.568659%,923.222114%,963.495373%,987.155584%,913.070723%,918.036606%,948.632776%,976.074996%,992.879533%,928.901261%,940.884144%,997.423969%,994.216806%,1006.551738%,1072.224020%,973.334393%,1021.228189%,1015.985007%,1036.969813%,1042.139790%,1017.997543%,992.640356%,1043.232935%,1053.442998%,1039.559655%,1018.411676%,1002.438994%,1084.808138%,1031.587925%,1101.158791%,1096.532334%
960,65.616104%,111.654380%,181.272715%,248.310647%,247.488459%,334.582360%,347.770538%,396.081092%,438.413510%,470.086500%,482.737685%,522.201053%,502.031457%,574.872582%,515.382340%,589.764257%,615.257923%,628.616869%,621.572621%,641.442410%,681.202082%,674.856060%,661.584339%,690.568400%,734.081753%,764.996103%,760.050087%,758.177038%,761.785212%,758.829701%,826.170212%,834.133952%,799.376276%,799.698949%,828.167078%,825.705643%,864.055208%,877.579680%,866.014994%,825.366728%,881.933585%,914.920265%,858.994764%,890.067146%,867.867843%,852.155445%,878.139476%,958.207572%,881.323472%,890.260085%,941.056764%,939.150741%,966.344628%,951.475539%,937.659854%,920.345659%,981.281681%,984.969045%,926.598173%,963.692901%,977.755632%,997.757241%,1004.105821%,1043.450294%,978.931140%,969.042099%,1008.415466%,1049.592170%,1038.121080%,991.842803%,1034.214813%,1028.917607%,1014.536322%,1044.800111%,1041.570719%,1013.517539%,1063.545475%,1037.746707%,1076.260031%,1103.509962%
984,61.253014%,118.625399%,173.675393%,229.298076%,252.839405%,324.755546%,339.541114%,348.841460%,384.840208%,442.206821%,468.838290%,499.900776%,491.104413%,523.050738%,547.809680%,586.551500%,595.704287%,607.986647%,593.638503%,662.049825%,662.999313%,670.175221%,683.826763%,689.221430%,703.628621%,732.190493%,720.037654%,750.451815%,754.750760%,802.404052%,753.689244%,790.058407%,760.511519%,805.497376%,831.800551%,800.478210%,835.877585%,831.593989%,835.842696%,805.788148%,833.045705%,885.380532%,844.743352%,885.265825%,881.838820%,885.339661%,953.606334%,908.330482%,879.714051%,897.375118%,941.056236%,917.365960%,989.778767%,912.378793%,942.174928%,938.314753%,936.115193%,986.225384%,955.814238%,791.641272%,1009.425287%,1013.954590%,1042.596811%,1031.202040%,1026.092999%,1021.803462%,1044.941821%,1053.089909%,1069.127984%,990.812388%,1048.066895%,1055.791041%,1075.897086%,1084.346718%,1052.204557%,1005.264844%,1042.417921%,1057.315011%,1117.856834%,1099.117295%
1008,69.539047%,129.821297%,187.106551%,236.692100%,273.909089%,308.046517%,351.229346%,370.113050%,425.338578%,430.399213%,472.266414%,473.934909%,516.797413%,557.326196%,572.522607%,579.931365%,600.605587%,593.679183%,611.491812%,635.685004%,637.373184%,680.805993%,699.459157%,725.474968%,749.193112%,762.325146%,788.646865%,749.306678%,777.813024%,761.540804%,775.495413%,822.742363%,852.897791%,841.738471%,833.543295%,825.749930%,840.380620%,868.153101%,854.792342%,866.723116%,851.690869%,878.336263%,881.170661%,846.733501%,898.039714%,923.526068%,921.518772%,959.192050%,877.792157%,899.134357%,933.314800%,933.391504%,1003.294101%,920.076762%,948.857344%,997.459189%,1008.490284%,867.436295%,935.990457%,1002.220788%,999.305479%,988.456804%,1019.230750%,1021.123026%,1011.962221%,1012.008984%,1019.010926%,1069.962299%,1057.008852%,1015.131982%,1062.808550%,1050.928419%,1082.817672%,1091.478392%,1051.865875%,1056.563699%,1060.743580%,1071.096875%,1077.532152%,1097.155102%
1032,64.252527%,133.689444%,200.999805%,246.701367%,284.443709%,324.149766%,365.782425%,395.705966%,438.066876%,455.716221%,483.059012%,520.314273%,515.717502%,554.935275%,593.160620%,581.751241%,629.848256%,666.917607%,638.875744%,701.322200%,682.499548%,713.893162%,751.094117%,751.498171%,750.654641%,733.972842%,699.446419%,807.383764%,781.770476%,799.552576%,801.022811%,827.494996%,844.153307%,834.122152%,850.857241%,879.208193%,842.163739%,891.599953%,894.056813%,909.214490%,943.223246%,927.114018%,934.658478%,901.418097%,931.521352%,941.114810%,969.540996%,996.240104%,916.037950%,970.307971%,955.434267%,986.356558%,989.956753%,966.738180%,962.105241%,959.012064%,1011.989761%,1012.975464%,813.926195%,988.456311%,962.196742%,1050.641338%,1030.119750%,1008.318666%,1010.906322%,999.319943%,1043.673296%,1063.348879%,1085.921046%,1041.734756%,1022.034934%,1092.759240%,1045.925450%,1058.520338%,1067.141296%,1033.419465%,1057.188349%,1079.004682%,1109.295000%,1117.970040%
1056,69.257433%,130.220406%,191.496596%,256.643797%,275.561304%,330.486128%,361.046168%,406.359285%,435.554970%,481.790289%,507.712764%,493.889923%,505.025004%,580.673610%,617.474085%,611.519431%,671.090456%,667.979000%,660.480865%,705.992959%,749.805253%,719.225479%,752.010488%,749.262755%,766.270666%,780.838618%,799.834139%,831.059507%,839.042074%,829.561135%,811.440629%,827.360786%,870.626951%,871.952339%,887.913263%,871.260920%,902.227383%,914.170994%,916.318991%,942.816697%,929.287848%,944.417809%,941.929802%,921.388880%,923.883251%,913.472263%,971.947243%,987.705412%,922.082254%,939.777562%,941.951826%,971.324200%,1032.415306%,954.976426%,990.881624%,996.756404%,1013.488225%,1009.489901%,961.930067%,1002.395219%,1008.109135%,1063.415366%,1030.620709%,1069.603894%,1013.798329%,1052.636870%,1033.617646%,1070.896086%,1090.558556%,1031.237974%,1074.521906%,1055.944545%,1075.779069%,1091.629868%,1035.465849%,1090.183553%,1069.445763%,1117.401693%,1094.898343%,1123.828657%
1080,73.517720%,134.758317%,207.111983%,239.539116%,288.010200%,314.636730%,368.543266%,416.290090%,445.866926%,471.946914%,464.228822%,513.186506%,538.388716%,558.070491%,568.657058%,630.313490%,626.016410%,628.814446%,655.735740%,691.405520%,708.755191%,692.334642%,731.074050%,757.599146%,702.678106%,754.944620%,773.784918%,782.514242%,821.985386%,806.099235%,836.827241%,811.822935%,834.566667%,855.835113%,859.533190%,843.138185%,882.580100%,895.941646%,869.739163%,866.196756%,872.527090%,930.617387%,884.628561%,916.087099%,930.176364%,932.350132%,967.103812%,948.293812%,928.827287%,974.366355%,960.672628%,1008.470276%,1009.040811%,955.328522%,997.453890%,995.096015%,1024.282859%,1045.758317%,974.991411%,987.269315%,1018.104513%,1028.459360%,1058.504895%,1029.547521%,1014.344595%,1027.138363%,1049.067672%,1078.924175%,1088.168533%,1042.540788%,875.694921%,1060.678864%,1062.336160%,1073.948270%,1042.137516%,1060.983978%,1074.156007%,1103.146294%,1112.575965%,1113.543318%
1104,62.462925%,128.899377%,173.990273%,236.363918%,320.687561%,331.751148%,384.781812%,420.157680%,431.738376%,454.486247%,482.775242%,510.807191%,560.175909%,595.029033%,594.746640%,583.794117%,610.438861%,628.867289%,638.217336%,677.330643%,677.191958%,698.995911%,700.677055%,750.102513%,759.060087%,754.563595%,804.222722%,775.890682%,809.553009%,798.930929%,837.883990%,836.898431%,864.930473%,805.952829%,866.033363%,664.234255%,879.224184%,927.950408%,905.164751%,886.934688%,921.953676%,925.481129%,904.749206%,910.602406%,945.410787%,959.302964%,957.834682%,996.325641%,912.256895%,957.755780%,957.813050%,1009.232105%,988.151214%,955.498980%,978.723897%,1031.333841%,993.101244%,1078.164852%,999.312130%,987.808970%,1037.328401%,1055.370760%,1061.138505%,1085.659354%,1007.498588%,1044.088267%,1082.839057%,1075.554163%,1089.494136%,1029.097870%,1064.251585%,1066.036225%,1086.230186%,1091.833754%,1061.869232%,1073.988599%,1104.928023%,1082.418203%,1110.825668%,1054.937081%
1128,71.158950%,140.111646%,197.102652%,244.481932%,277.000891%,356.413060%,381.188877%,428.907213%,450.676714%,502.204169%,502.331654%,541.564221%,556.973895%,595.394606%,574.405871%,640.689394%,646.578402%,667.695176%,670.141352%,727.603309%,706.236670%,685.951509%,793.604955%,785.888366%,757.533625%,777.345963%,742.241755%,811.202057%,809.823241%,836.061644%,826.110373%,792.081734%,841.699442%,862.469713%,885.207841%,882.803599%,914.912980%,924.687400%,903.952945%,901.330234%,933.166764%,887.242025%,933.244266%,936.272725%,954.260479%,942.469153%,958.075527%,974.557479%,945.118892%,945.779228%,960.093125%,990.241438%,1028.131512%,972.870384%,732.854184%,1008.418554%,1008.694378%,1060.985288%,997.222555%,995.903972%,982.178561%,1030.549091%,1050.853003%,1063.008183%,875.778931%,1046.386785%,1058.434584%,1095.581414%,1086.142441%,1050.913719%,1062.782814%,1097.090175%,1069.338042%,1087.447574%,1080.606188%,1071.364697%,1073.884647%,1090.297482%,1122.321245%,1150.280392%
